run_id,timestamp,cpu_model,cpu_cores,cpu_frequency,total_ram,gpu_model,operating_system,drl_algorithm,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,cumulative_reward_mean,time_elapased_seconds
omar-run199,2026-01-06T05:50:47Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,5e-05,0.0001,0.1,0.99,3,True,128,1,0.99,500000,1000,47.292007,401.0
omar-run200,2026-01-06T05:57:32Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,5e-05,0.0001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,392.0
omar-run201,2026-01-06T06:04:09Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,5e-05,0.0001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,387.0
omar-run202,2026-01-06T06:10:40Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,5e-05,0.0001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,384.0
omar-run203,2026-01-06T06:17:09Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,5e-05,0.001,0.05,0.99,3,True,128,1,0.99,500000,1000,10.758417,405.0
omar-run204,2026-01-06T06:23:59Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,5e-05,0.001,0.1,0.99,3,True,128,1,0.99,500000,1000,50.817399,399.0
omar-run205,2026-01-06T06:30:42Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,5e-05,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,390.0
omar-run206,2026-01-06T06:37:17Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,5e-05,0.001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,382.0
omar-run207,2026-01-06T06:43:44Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,5e-05,0.001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,384.0
omar-run208,2026-01-06T06:50:12Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.0001,0.05,0.99,3,True,128,1,0.99,500000,1000,30.378383,403.0
omar-run209,2026-01-06T06:56:59Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.0001,0.1,0.99,3,True,128,1,0.99,500000,1000,77.506679,398.0
omar-run210,2026-01-06T07:03:41Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.0001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,390.0
omar-run211,2026-01-06T07:10:16Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.0001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,386.0
omar-run212,2026-01-06T07:16:47Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.0001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,382.0
omar-run213,2026-01-06T07:23:14Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.001,0.05,0.99,3,True,128,1,0.99,500000,1000,17.117913,403.0
omar-run214,2026-01-06T07:30:02Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.001,0.1,0.99,3,True,128,1,0.99,500000,1000,91.257157,399.0
omar-run215,2026-01-06T07:36:46Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,389.0
omar-run216,2026-01-06T07:43:20Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,384.0
omar-run217,2026-01-06T07:49:49Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0001,0.001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,380.0
omar-run218,2026-01-06T07:56:14Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.0001,0.05,0.99,3,True,128,1,0.99,500000,1000,22.95417,352.0
omar-run219,2026-01-06T08:02:11Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.0001,0.1,0.99,3,True,128,1,0.99,500000,1000,76.318761,397.0
omar-run220,2026-01-06T08:08:53Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.0001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,388.0
omar-run221,2026-01-06T08:15:26Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.0001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,385.0
omar-run222,2026-01-06T08:21:56Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.0001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,389.0
omar-run223,2026-01-06T08:28:29Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.001,0.05,0.99,3,True,128,1,0.99,500000,1000,33.011434,415.0
omar-run224,2026-01-06T08:35:29Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.001,0.1,0.99,3,True,128,1,0.99,500000,1000,67.047069,413.0
omar-run225,2026-01-06T08:42:26Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,395.0
omar-run226,2026-01-06T08:49:06Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,422.0
omar-run227,2026-01-06T08:56:13Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.0003,0.001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,392.0
omar-run228,2026-01-06T09:02:50Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.0001,0.05,0.99,3,True,128,1,0.99,500000,1000,51.791312,412.0
omar-run229,2026-01-06T09:09:47Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.0001,0.1,0.99,3,True,128,1,0.99,500000,1000,86.671442,419.0
omar-run230,2026-01-06T09:16:51Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.0001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,439.0
omar-run231,2026-01-06T09:24:16Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.0001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,366.0
omar-run232,2026-01-06T09:30:27Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.0001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,392.0
omar-run233,2026-01-06T09:37:04Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.001,0.05,0.99,3,True,128,1,0.99,500000,1000,48.568008,410.0
omar-run234,2026-01-06T09:44:04Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.001,0.1,0.99,3,True,128,1,0.99,500000,1000,81.185726,413.0
omar-run235,2026-01-06T09:51:02Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,95.183348,410.0
omar-run236,2026-01-06T09:57:57Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,1416.0
omar-run237,2026-01-06T10:21:49Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,16,32768,0.001,0.001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,1704.0
omar-run238,2026-01-06T10:50:29Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.0001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1073.0
omar-run239,2026-01-06T11:08:38Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.0001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,1087.0
omar-run240,2026-01-06T11:27:01Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.0001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,1063.0
omar-run241,2026-01-06T11:44:59Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.0001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,1071.0
omar-run242,2026-01-06T12:03:08Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.0001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,1056.0
omar-run243,2026-01-06T12:20:59Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1076.0
omar-run244,2026-01-06T12:39:10Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,1082.0
omar-run245,2026-01-06T12:57:29Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,1085.0
omar-run246,2026-01-06T13:15:52Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,1080.0
omar-run247,2026-01-06T13:34:08Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,5e-05,0.001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,1087.0
omar-run248,2026-01-06T13:52:32Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.0001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1085.0
omar-run249,2026-01-06T14:10:51Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.0001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,1076.0
omar-run250,2026-01-06T14:29:03Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.0001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,1044.0
omar-run251,2026-01-06T14:46:42Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.0001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,1007.0
omar-run252,2026-01-06T15:03:43Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.0001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,1067.0
omar-run253,2026-01-06T15:21:52Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1099.0
omar-run254,2026-01-06T15:40:27Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,1018.0
omar-run255,2026-01-06T15:57:39Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,993.0
omar-run256,2026-01-06T16:14:28Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,1026.0
omar-run257,2026-01-06T16:31:49Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0001,0.001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,977.0
omar-run258,2026-01-06T16:48:21Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.0001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1042.0
omar-run259,2026-01-06T17:05:57Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.0001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,976.0
omar-run260,2026-01-06T17:22:28Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.0001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,1075.0
omar-run261,2026-01-06T17:40:40Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.0001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,1099.0
omar-run262,2026-01-06T17:59:18Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.0001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,1097.0
omar-run263,2026-01-06T18:17:52Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1111.0
omar-run264,2026-01-06T18:36:40Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,1109.0
omar-run265,2026-01-06T18:55:24Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,1100.0
omar-run266,2026-01-06T19:14:01Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,1090.0
omar-run267,2026-01-06T19:32:28Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.0003,0.001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,1077.0
omar-run268,2026-01-06T19:50:41Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.0001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1102.0
omar-run269,2026-01-06T20:09:19Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.0001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,1012.0
omar-run270,2026-01-06T20:26:26Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.0001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,867.0
omar-run271,2026-01-06T20:41:09Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.0001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,871.0
omar-run272,2026-01-06T20:55:56Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.0001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,894.0
omar-run273,2026-01-06T21:11:06Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1049.0
omar-run274,2026-01-06T21:28:50Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,1035.0
omar-run275,2026-01-06T21:46:22Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,91.975014,1076.0
omar-run276,2026-01-06T22:04:34Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,1054.0
omar-run277,2026-01-06T22:22:16Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,2048,0.001,0.001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,795.0
omar-run278,2026-01-06T22:35:56Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.0001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1085.0
omar-run279,2026-01-06T22:54:18Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.0001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,1086.0
omar-run280,2026-01-06T23:12:47Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.0001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,1100.0
omar-run281,2026-01-06T23:31:23Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.0001,0.3,0.99,3,True,128,1,0.99,500000,1000,92.507706,1062.0
omar-run282,2026-01-06T23:49:23Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.0001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,1077.0
omar-run283,2026-01-07T00:07:38Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.001,0.05,0.99,3,True,128,1,0.99,500000,1000,100.000015,1075.0
omar-run284,2026-01-07T00:25:49Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.001,0.1,0.99,3,True,128,1,0.99,500000,1000,100.000015,1085.0
omar-run285,2026-01-07T00:44:11Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.001,0.2,0.99,3,True,128,1,0.99,500000,1000,100.000015,1077.0
omar-run286,2026-01-07T01:02:26Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.001,0.3,0.99,3,True,128,1,0.99,500000,1000,100.000015,1090.0
omar-run287,2026-01-07T01:20:53Z,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",20,2600.00 MHz,31.64 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11,PPO,32,4096,5e-05,0.001,0.4,0.99,3,True,128,1,0.99,500000,1000,100.000015,1092.0
